ID,rodata,data,hora,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,arrecadacao,id_mandante,id_visitante
7852,21,2022-08-07,16:00,4-2-3-1,3-5-2,A. Moreira Ferreira,J. Ribeiro Ventura,Palmeiras,Allianz Parque,3,0,SP,GO,0.0,38,16
7853,21,2022-08-07,18:00,4-2-3-1,4-2-3-1,J. Vojvoda,L. Venker de Menezes,Fortaleza,Arena Castelão,3,0,CE,RS,0.0,32,10
7854,21,2022-08-07,18:59,4-2-3-1,4-2-3-1,A. Stival,L. Scolari,Athletico-PR, Mineirão,2,3,MG,PR,0.0,35,15
7855,21,2022-08-08,20:04,4-3-3,4-2-3-1,G. Morínigo,L. Cirne Lima de Lorenzi,Santos, Couto Pereira,1,2,PR,SP,0.0,11,28
7856,22,2022-08-13,16:30,4-2-3-1,4-3-3,J. Ribeiro Ventura,E. de Souza Barroca,-,Estádio da Serrinha,1,1,GO,SC,0.0,16,33
7857,22,2022-08-13,19:02,4-3-3,4-2-3-1,V. de Oliveira Lopes Pereira,A. Moreira Ferreira,Palmeiras,Neo Química Arena,0,1,SP,SP,0.0,8,38
7858,22,2022-08-13,20:30,3-4-2-1,5-3-2,A. Cardoso de Oliveira,U. Louzer Filho,Cuiaba,Arena Pantanal,1,0,MT,RS,0.0,13,25
7859,22,2022-08-13,21:00,4-2-3-1,4-2-3-1,L. Castro,J. de Amorim Campos,-,Estádio Nilton Santos,0,0,RJ,GO,0.0,7,17
7860,22,2022-08-14,11:01,4-3-3,4-1-4-1,G. Morínigo,A. Stival,Atletico-MG, Couto Pereira,0,1,PR,MG,0.0,11,35
7861,22,2022-08-14,16:00,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,J. Vojvoda,Fortaleza,Arena Castelão,0,1,CE,CE,0.0,27,32
7862,22,2022-08-14,16:00,4-3-3,4-2-3-1,D. Silvestre Júnior,L. Scolari,Flamengo, Maracanã,5,0,RJ,PR,0.0,41,15
7863,22,2022-08-14,16:02,3-4-1-2,4-2-3-1,R. Ceni,M. Nogueira Barbieri,Sao Paulo, Morumbi,3,0,SP,SP,0.0,2,5
7864,22,2022-08-14,18:03,4-3-3,4-2-3-1,V. Carmo Mancini,L. Cirne Lima de Lorenzi,America-MG,Estádio Raimundo Sampaio,1,0,MG,SP,0.0,46,28
7865,22,2022-08-14,18:59,4-1-4-1,4-2-3-1,L. Venker de Menezes,F. Diniz Silva,Internacional,Estádio José Pinheiro Borda,3,0,RS,RJ,0.0,10,9
7866,23,2022-08-20,16:30,4-1-4-1,4-1-4-1,A. Stival,J. Ribeiro Ventura,Goias, Mineirão,0,1,MG,GO,0.0,35,16
7867,23,2022-08-20,19:00,4-2-3-1,4-3-3,F. Diniz Silva,A. Ferreira,Fluminense, Maracanã,5,2,RJ,PR,0.0,9,11
7868,23,2022-08-21,11:00,4-1-4-1,4-2-3-1,U. Louzer Filho,L. Castro,-, Alfredo Jaconi,2,2,RS,RJ,0.0,25,7
7869,23,2022-08-21,16:00,4-2-3-1,4-3-3,A. Moreira Ferreira,D. Silvestre Júnior,-,Allianz Parque,1,1,SP,RJ,0.0,38,41
7870,23,2022-08-21,18:00,4-2-3-1,4-3-3,L. Scolari,V. Carmo Mancini,-,Estádio Joaquim Américo Guimarães,1,1,PR,MG,0.0,15,46
7871,23,2022-08-21,18:00,4-2-3-1,4-1-4-1,J. de Amorim Campos,A. Cardoso de Oliveira,-,Estádio Antônio Accioly,1,1,GO,MT,0.0,17,13
7872,23,2022-08-21,18:00,4-4-2,4-2-3-1,J. Vojvoda,V. de Oliveira Lopes Pereira,Fortaleza,Arena Castelão,1,0,CE,SP,0.0,32,8
7873,23,2022-08-21,18:00,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,J. Antonello,-,Nabizão,1,1,SP,CE,0.0,5,27
7874,23,2022-08-21,19:00,4-5-1,3-4-1-2,L. Cirne Lima de Lorenzi,R. Ceni,Santos,Estádio Urbano Caldeira,1,0,SP,SP,0.0,28,2
7875,23,2022-08-22,20:03,4-3-3,4-4-1-1,E. de Souza Barroca,L. Venker de Menezes,Internacional,  Ressacada,0,1,SC,RS,0.0,33,10
7876,24,2022-08-27,16:30,4-1-4-1,4-2-3-1,J. Ribeiro Ventura,J. de Amorim Campos,Goias,Estádio da Serrinha,2,1,GO,GO,0.0,16,17
7877,24,2022-08-27,16:30,4-3-3,4-3-3,A. Ferreira,E. de Souza Barroca,Coritiba, Couto Pereira,1,0,PR,SC,0.0,11,33
7878,24,2022-08-27,19:00,4-2-3-1,4-2-3-1,F. Diniz Silva,A. Moreira Ferreira,-, Maracanã,1,1,RJ,SP,0.0,9,38
7879,24,2022-08-27,21:00,4-2-3-1,4-2-3-1,J. Antonello,L. Scolari,-,Arena Castelão,0,0,CE,PR,0.0,27,15
7881,24,2022-08-28,16:00,4-3-3,4-1-4-1,V. Carmo Mancini,A. Stival,-,Estádio Raimundo Sampaio,1,1,MG,MG,0.0,46,35
7880,24,2022-08-28,16:02,3-5-2,4-2-3-1,R. Ceni,J. Vojvoda,Fortaleza, Morumbi,0,1,SP,CE,0.0,2,32
7882,24,2022-08-28,18:00,4-2-3-1,4-3-3,L. Castro,D. Silvestre Júnior,Flamengo,Estádio Nilton Santos,0,1,RJ,RJ,0.0,7,41
7883,24,2022-08-28,18:00,3-4-3,4-3-3,A. Cardoso de Oliveira,L. Cirne Lima de Lorenzi,-,Arena Pantanal,0,0,MT,SP,0.0,13,28
7884,24,2022-08-29,20:00,4-4-1-1,4-1-4-1,S. Lobo,U. Louzer Filho,Internacional,Estádio José Pinheiro Borda,4,0,RS,RS,0.0,10,25
7885,24,2022-08-29,21:30,4-3-3,4-2-3-1,V. de Oliveira Lopes Pereira,M. Nogueira Barbieri,Corinthians,Neo Química Arena,1,0,SP,SP,0.0,8,5
7886,25,2022-09-03,16:29,3-4-2-1,4-2-3-1,U. Louzer Filho,E. de Souza Barroca,-, Alfredo Jaconi,1,1,RS,SC,0.0,25,33
7887,25,2022-09-03,19:00,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,A. Moreira Ferreira,-,Nabizão,2,2,SP,SP,0.0,5,38
7888,25,2022-09-03,19:02,4-2-3-1,4-2-3-1,L. Scolari,F. Diniz Silva,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RJ,0.0,15,9
7889,25,2022-09-03,20:30,4-3-3,4-3-3,V. Carmo Mancini,A. Ferreira,America-MG,Estádio Raimundo Sampaio,2,0,MG,PR,0.0,46,11
7890,25,2022-09-04,11:00,4-3-3,4-2-3-1,D. Silvestre Júnior,L. González,-, Maracanã,1,1,RJ,CE,0.0,41,27
7891,25,2022-09-04,16:01,4-2-3-1,4-1-2-1-2,V. de Oliveira Lopes Pereira,L. Venker de Menezes,-,Neo Química Arena,2,2,SP,RS,0.0,8,10
7892,25,2022-09-04,16:01,4-2-3-1,4-2-3-1,J. Vojvoda,L. Castro,Botafogo-RJ,Arena Castelão,1,3,CE,RJ,0.0,32,7
7893,25,2022-09-04,18:00,4-4-2,4-4-2,E. Baptista,A. Stival,Atletico-MG,Estádio Antônio Accioly,0,2,GO,MG,0.0,17,35
7894,25,2022-09-04,18:59,3-4-3,4-2-3-1,A. Cardoso de Oliveira,R. Ceni,-,Arena Pantanal,1,1,MT,SP,0.0,13,2
7895,25,2022-09-05,19:59,4-3-3,4-1-4-1,L. Cirne Lima de Lorenzi,J. Ribeiro Ventura,Goias,Estádio Urbano Caldeira,1,2,SP,GO,0.0,28,16
7896,26,2022-09-07,17:00,4-1-4-1,4-2-3-1,A. Stival,M. Nogueira Barbieri,-, Mineirão,1,1,MG,SP,0.0,35,5
7898,26,2022-09-10,16:29,4-2-3-1,4-3-3,L. González,L. Cirne Lima de Lorenzi,Ceara,Arena Castelão,2,1,CE,SP,0.0,27,28
7897,26,2022-09-10,16:30,4-3-3,3-4-2-1,L. Venker de Menezes,B. Franco,Internacional,Estádio José Pinheiro Borda,1,0,RS,MT,0.0,10,13
7899,26,2022-09-10,19:00,4-2-3-1,4-2-3-1,F. Diniz Silva,J. Vojvoda,Fluminense, Maracanã,2,1,RJ,CE,0.0,9,32
7900,26,2022-09-10,21:01,4-2-3-1,3-4-1-2,A. Moreira Ferreira,U. Louzer Filho,Palmeiras,Allianz Parque,2,1,SP,RS,0.0,38,25
7901,26,2022-09-11,11:01,4-2-3-1,4-2-3-1,E. de Souza Barroca,L. Scolari,-,  Ressacada,1,1,SC,PR,0.0,33,15
7902,26,2022-09-11,11:02,4-2-3-1,4-3-3,L. Castro,V. Carmo Mancini,-,Estádio Nilton Santos,0,0,RJ,MG,0.0,7,46
7904,26,2022-09-11,16:02,4-2-3-1,4-2-3-1,A. Ferreira,E. Baptista,Coritiba, Couto Pereira,2,0,PR,GO,0.0,11,17
7903,26,2022-09-11,16:03,4-2-2-2,4-1-4-1,R. Ceni,V. de Oliveira Lopes Pereira,-, Morumbi,1,1,SP,SP,0.0,2,8
7905,26,2022-09-11,19:00,4-1-4-1,4-3-3,J. Ribeiro Ventura,D. Silvestre Júnior,-,Estádio da Serrinha,1,1,GO,RJ,0.0,16,41
7906,27,2022-09-17,16:32,4-2-3-1,4-2-3-1,L. Cirne Lima de Lorenzi,A. Stival,Avai,  Ressacada,1,0,SC,MG,0.0,33,35
7907,27,2022-09-17,19:00,4-2-3-1,4-2-3-1,L. Castro,A. Ferreira,Botafogo-RJ,Estádio Nilton Santos,2,0,RJ,PR,0.0,7,11
7908,27,2022-09-18,11:01,4-3-3,4-2-3-1,M. Nogueira Barbieri,J. Ribeiro Ventura,-,Nabizão,1,1,SP,GO,0.0,5,16
7910,27,2022-09-18,15:59,4-2-3-1,4-4-2,L. González,R. Ceni,Sao Paulo,Arena Castelão,0,2,CE,SP,0.0,27,2
7909,27,2022-09-18,16:00,4-1-2-1-2,4-2-3-1,D. Silvestre Júnior,F. Diniz Silva,Fluminense, Maracanã,1,2,RJ,RJ,0.0,41,9
7912,27,2022-09-18,17:59,3-4-3,4-3-3,U. Louzer Filho,J. Vojvoda,-, Alfredo Jaconi,1,1,RS,CE,0.0,25,32
7911,27,2022-09-18,18:00,4-2-3-1,4-1-4-1,V. Carmo Mancini,V. de Oliveira Lopes Pereira,America-MG,Estádio Raimundo Sampaio,1,0,MG,SP,0.0,46,8
7913,27,2022-09-18,18:30,4-2-3-1,4-4-2,A. Moreira Ferreira,O. Ribeiro,Palmeiras,Allianz Parque,1,0,SP,SP,0.0,38,28
7914,27,2022-09-18,19:01,4-2-3-1,5-4-1,L. Scolari,A. Cardoso de Oliveira,-,Estádio Joaquim Américo Guimarães,2,2,PR,MT,0.0,15,13
7915,27,2022-09-19,20:05,4-2-3-1,4-3-3,E. Baptista,L. Venker de Menezes,Internacional,Estádio Antônio Accioly,1,2,GO,RS,0.0,17,10
7916,28,2022-09-25,20:01,4-4-2,4-2-3-1,R. Ceni,L. Cirne Lima de Lorenzi,Sao Paulo, Morumbi,4,0,SP,SC,0.0,2,33
7917,28,2022-09-27,21:00,4-4-2,4-2-3-1,O. Ribeiro,L. Scolari,Santos,Estádio Urbano Caldeira,2,0,SP,PR,0.0,28,15
7921,28,2022-09-28,18:59,4-3-1-2,4-3-3,J. Vojvoda,D. Silvestre Júnior,Fortaleza,Arena Castelão,3,2,CE,RJ,0.0,32,41
7919,28,2022-09-28,19:00,4-2-3-1,5-4-1,V. de Oliveira Lopes Pereira,E. Baptista,Corinthians,Neo Química Arena,2,1,SP,GO,0.0,8,17
7920,28,2022-09-28,19:00,4-2-3-1,3-5-2,F. Diniz Silva,U. Louzer Filho,Fluminense, Maracanã,4,0,RJ,RS,0.0,9,25
7918,28,2022-09-28,19:01,4-2-3-1,4-2-3-1,A. Ferreira,L. González,Coritiba, Couto Pereira,1,0,PR,CE,0.0,11,27
7922,28,2022-09-28,21:42,3-5-2,4-1-4-1,A. Cardoso de Oliveira,V. Carmo Mancini,Cuiaba,Arena Pantanal,2,1,MT,MG,0.0,13,46
7925,28,2022-09-28,21:44,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,L. Castro,Botafogo-RJ,Estádio da Serrinha,0,1,GO,RJ,0.0,16,7
7923,28,2022-09-28,21:45,4-2-3-1,4-2-3-1,L. Venker de Menezes,M. Nogueira Barbieri,-,Estádio José Pinheiro Borda,0,0,RS,SP,0.0,10,5
7924,28,2022-09-28,21:45,4-2-3-1,3-4-1-2,A. Stival,J. M. Barreto Martins,Palmeiras, Mineirão,0,1,MG,SP,0.0,35,38
7926,29,2022-10-01,15:00,4-2-3-1,4-2-3-1,A. Stival,F. Diniz Silva,Atletico-MG, Mineirão,2,0,MG,RJ,0.0,35,9
7928,29,2022-10-01,15:01,4-2-3-1,4-3-3,L. González,V. Carmo Mancini,America-MG,Arena Castelão,1,2,CE,MG,0.0,27,46
7927,29,2022-10-01,15:02,4-3-3,4-2-3-1,L. Venker de Menezes,O. Ribeiro,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP,0.0,10,28
7929,29,2022-10-01,19:00,4-1-2-1-2,4-2-3-1,L. Cirne Lima de Lorenzi,E. do Nascimento Souza,Atletico-GO,  Ressacada,1,2,SC,GO,0.0,33,17
7930,29,2022-10-01,19:00,4-2-3-1,4-2-3-1,L. Scolari,U. Louzer Filho,Athletico-PR,Estádio Joaquim Américo Guimarães,2,0,PR,RS,0.0,15,25
7931,29,2022-10-01,19:00,4-3-1-2,4-3-3,D. Silvestre Júnior,M. Nogueira Barbieri,Flamengo, Maracanã,4,1,RJ,SP,0.0,41,5
7932,29,2022-10-01,19:00,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,J. Vojvoda,Fortaleza,Estádio da Serrinha,0,1,GO,CE,0.0,16,32
7933,29,2022-10-01,21:01,4-1-4-1,5-4-1,V. de Oliveira Lopes Pereira,A. Cardoso de Oliveira,Corinthians,Neo Química Arena,2,0,SP,MT,0.0,8,13
7934,29,2022-10-03,20:00,4-2-3-1,4-2-3-1,L. Castro,A. Moreira Ferreira,Palmeiras,Estádio Nilton Santos,1,3,RJ,SP,0.0,7,38
7936,30,2022-10-04,21:31,4-1-4-1,4-1-4-1,L. Palavro Zanella,V. de Oliveira Lopes Pereira,-, Alfredo Jaconi,2,2,RS,SP,0.0,25,8
7937,30,2022-10-05,18:59,4-2-3-1,4-2-3-1,E. do Nascimento Souza,F. Diniz Silva,Atletico-GO,Estádio Antônio Accioly,3,2,GO,RJ,0.0,17,9
7938,30,2022-10-05,19:00,3-4-1-2,4-1-4-1,L. González,J. Ribeiro Ventura,-,Arena Castelão,1,1,CE,GO,0.0,27,16
7939,30,2022-10-05,19:00,4-2-3-1,4-4-2,M. Nogueira Barbieri,A. Cardoso de Oliveira,Bragantino,Nabizão,2,1,SP,MT,0.0,5,13
7940,30,2022-10-05,19:30,4-2-3-1,4-2-3-1,L. Scolari,J. Vojvoda,-,Estádio Joaquim Américo Guimarães,1,1,PR,CE,0.0,15,32
7941,30,2022-10-05,21:30,4-3-1-2,4-2-3-1,D. Silvestre Júnior,L. Venker de Menezes,-, Maracanã,0,0,RJ,RS,0.0,41,10
7942,30,2022-10-05,21:30,4-2-3-1,4-2-3-1,O. Ribeiro,A. Stival,Atletico-MG,Estádio Urbano Caldeira,1,2,SP,MG,0.0,28,35
7943,30,2022-10-06,19:00,4-2-3-1,4-2-3-1,J. M. Barreto Martins,A. Ferreira,Palmeiras,Allianz Parque,4,0,SP,PR,0.0,38,11
7945,30,2022-10-06,20:00,4-1-4-1,4-2-3-1,L. Cirne Lima de Lorenzi,L. Castro,Botafogo-RJ,  Ressacada,1,2,SC,RJ,0.0,33,7
7944,30,2022-10-06,20:01,4-3-3,3-4-1-2,V. Carmo Mancini,R. Ceni,Sao Paulo,Estádio Raimundo Sampaio,1,2,MG,SP,0.0,46,2
7946,31,2022-10-08,18:59,5-4-1,4-3-3,A. Cardoso de Oliveira,D. Silvestre Júnior,Flamengo,Arena Pantanal,1,2,MT,RJ,0.0,13,41
7947,31,2022-10-08,21:02,4-1-4-1,4-2-3-1,V. de Oliveira Lopes Pereira,L. Scolari,Corinthians,Neo Química Arena,2,1,SP,PR,0.0,8,15
7948,31,2022-10-09,11:01,4-2-3-1,4-1-4-1,L. Venker de Menezes,J. Ribeiro Ventura,Internacional,Estádio José Pinheiro Borda,4,2,RS,GO,0.0,10,16
7950,31,2022-10-09,16:00,4-4-2,4-2-3-1,J. Vojvoda,L. Cirne Lima de Lorenzi,Fortaleza,Arena Castelão,2,0,CE,SC,0.0,32,33
7949,31,2022-10-09,16:02,3-4-1-2,4-2-3-1,R. Ceni,L. Castro,Botafogo-RJ, Morumbi,0,1,SP,RJ,0.0,2,7
7951,31,2022-10-09,18:00,4-2-3-1,4-2-3-1,A. Ferreira,M. Nogueira Barbieri,Coritiba, Couto Pereira,2,1,PR,SP,0.0,11,5
7952,31,2022-10-09,18:00,4-2-3-1,4-3-3,A. Stival,L. González,-, Mineirão,0,0,MG,CE,0.0,35,27
7953,31,2022-10-09,18:02,4-2-3-1,4-3-3,F. Diniz Silva,V. Carmo Mancini,America-MG, Maracanã,0,2,RJ,MG,0.0,9,46
7954,31,2022-10-10,18:29,5-4-1,4-2-3-1,E. do Nascimento Souza,A. Moreira Ferreira,-,Estádio Antônio Accioly,1,1,GO,SP,0.0,17,38
7955,31,2022-10-10,20:00,4-2-3-1,4-1-4-1,O. Ribeiro,L. Palavro Zanella,Santos,Estádio Urbano Caldeira,4,1,SP,RS,0.0,28,25
7956,32,2022-10-15,20:30,4-3-3,4-2-3-1,D. Silvestre Júnior,A. Stival,Flamengo, Maracanã,1,0,RJ,MG,0.0,41,35
7957,32,2022-10-15,20:31,4-1-4-1,4-4-2,V. Carmo Mancini,J. Vojvoda,Fortaleza,Estádio Raimundo Sampaio,1,2,MG,CE,0.0,46,32
7959,32,2022-10-16,15:59,4-2-3-1,3-4-1-2,A. Moreira Ferreira,R. Ceni,-,Allianz Parque,0,0,SP,SP,0.0,38,2
7958,32,2022-10-16,16:00,3-4-3,5-4-1,L. González,A. Cardoso de Oliveira,-,Arena Castelão,1,1,CE,MT,0.0,27,13
7960,32,2022-10-16,18:00,4-2-3-1,4-2-3-1,L. Palavro Zanella,E. do Nascimento Souza,-, Alfredo Jaconi,1,1,RS,GO,0.0,25,17
7961,32,2022-10-16,18:00,4-2-3-1,4-2-3-1,L. Castro,L. Venker de Menezes,Internacional,Estádio Nilton Santos,0,1,RJ,RS,0.0,7,10
7962,32,2022-10-16,19:00,4-4-2,4-2-2-2,L. Cirne Lima de Lorenzi,F. Diniz Silva,Fluminense,  Ressacada,0,3,SC,RJ,0.0,33,9
7963,32,2022-10-16,19:00,4-2-3-1,4-2-3-1,L. Scolari,A. Ferreira,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,PR,0.0,15,11
7964,32,2022-10-17,20:00,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,O. Ribeiro,Santos,Nabizão,0,2,SP,SP,0.0,5,28
7935,29,2022-10-20,20:00,3-5-2,4-4-2,R. Ceni,A. Ferreira,Sao Paulo, Morumbi,3,1,SP,PR,0.0,2,11
7966,33,2022-10-22,16:29,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,L. Scolari,Bragantino,Nabizão,4,2,SP,PR,0.0,5,15
7967,33,2022-10-22,19:00,4-1-4-1,4-3-3,V. Carmo Mancini,D. Silvestre Júnior,Flamengo,Estádio Raimundo Sampaio,1,2,MG,RJ,0.0,46,41
7968,33,2022-10-22,19:00,4-2-3-1,4-3-3,O. Ribeiro,V. de Oliveira Lopes Pereira,Corinthians,Estádio Urbano Caldeira,0,1,SP,SP,0.0,28,8
7969,33,2022-10-22,21:00,4-2-3-1,4-2-3-1,A. Moreira Ferreira,L. Cirne Lima de Lorenzi,Palmeiras,Allianz Parque,3,0,SP,SC,0.0,38,33
7971,33,2022-10-23,15:59,4-2-3-1,3-5-2,L. Palavro Zanella,R. Ceni,Sao Paulo, Alfredo Jaconi,1,2,RS,SP,0.0,25,2
7970,33,2022-10-23,16:00,4-2-2-2,4-3-3,F. Diniz Silva,L. Castro,-, Maracanã,2,2,RJ,RJ,0.0,9,7
7973,33,2022-10-23,17:59,4-3-3,3-4-2-1,E. do Nascimento Souza,L. González,Atletico-GO,Estádio Antônio Accioly,1,0,GO,CE,0.0,17,27
7974,33,2022-10-23,18:00,3-5-1-1,5-4-1,A. Cardoso de Oliveira,J. Ribeiro Ventura,Goias,Arena Pantanal,1,2,MT,GO,0.0,13,16
7972,33,2022-10-23,18:01,4-2-3-1,4-1-2-1-2,A. Ferreira,S. Lobo,-, Couto Pereira,1,1,PR,RS,0.0,11,10
7975,33,2022-10-24,20:00,4-3-3,4-2-3-1,J. Vojvoda,A. Stival,-,Arena Castelão,0,0,CE,MG,0.0,32,35
7976,34,2022-10-25,21:44,4-3-3,4-2-3-1,D. Silvestre Júnior,O. Ribeiro,Flamengo, Maracanã,3,2,RJ,SP,0.0,41,28
7977,34,2022-10-25,21:46,4-2-3-1,4-2-3-1,L. Scolari,A. Moreira Ferreira,Palmeiras,Estádio Joaquim Américo Guimarães,1,3,PR,SP,0.0,15,38
7978,34,2022-10-26,19:30,4-2-3-1,4-2-3-1,L. Castro,M. Nogueira Barbieri,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,SP,0.0,7,5
7980,34,2022-10-26,21:45,4-2-3-1,4-4-2,L. Venker de Menezes,L. González,Internacional,Estádio José Pinheiro Borda,2,1,RS,CE,0.0,10,27
7981,34,2022-10-26,21:45,4-1-4-1,4-1-4-1,J. Ribeiro Ventura,V. Carmo Mancini,-,Estádio da Serrinha,2,2,GO,MG,0.0,16,46
7979,34,2022-10-26,21:48,4-2-3-1,4-2-2-2,V. de Oliveira Lopes Pereira,F. Diniz Silva,Fluminense,Neo Química Arena,0,2,SP,RJ,0.0,8,9
7982,34,2022-10-27,19:00,4-2-3-1,4-1-4-1,J. Vojvoda,A. Ferreira,Fortaleza,Arena Castelão,3,1,CE,PR,0.0,32,11
7983,34,2022-10-27,19:00,3-5-2,4-3-3,R. Ceni,E. do Nascimento Souza,Sao Paulo, Morumbi,2,1,SP,GO,0.0,2,17
7984,34,2022-10-27,19:30,4-2-3-1,4-2-3-1,A. Stival,L. Palavro Zanella,Atletico-MG, Mineirão,1,0,MG,RS,0.0,35,25
7985,34,2022-10-27,19:59,4-1-4-1,4-2-3-1,A. Cardoso de Oliveira,F. Bento da Cunha,Cuiaba,Arena Pantanal,1,0,MT,SC,0.0,13,33
7965,32,2022-10-29,19:31,5-4-1,4-3-3,J. Ribeiro Ventura,V. de Oliveira Lopes Pereira,-,Estádio da Serrinha,0,0,GO,SP,0.0,16,8
7986,35,2022-10-31,20:00,4-2-3-1,4-2-2-2,J. Antonello,F. Diniz Silva,Fluminense,Arena Castelão,0,1,CE,RJ,0.0,27,9
7987,35,2022-11-01,19:02,4-2-3-1,3-4-1-2,L. Castro,A. Cardoso de Oliveira,Cuiaba,Estádio Nilton Santos,0,2,RJ,MT,0.0,7,13
7988,35,2022-11-01,21:31,3-5-2,4-2-3-1,R. Ceni,A. Stival,-, Morumbi,2,2,SP,MG,0.0,2,35
7989,35,2022-11-02,16:00,4-1-2-1-2,3-4-3,L. Scolari,J. Ribeiro Ventura,Athletico-PR,Estádio Joaquim Américo Guimarães,3,2,PR,GO,0.0,15,16
7990,35,2022-11-02,16:00,4-1-4-1,4-4-1-1,V. Carmo Mancini,L. Venker de Menezes,America-MG,Estádio Raimundo Sampaio,1,0,MG,RS,0.0,46,10
7993,35,2022-11-02,18:59,4-2-3-1,4-3-3,E. do Nascimento Souza,O. Ribeiro,Santos,Estádio Antônio Accioly,2,3,GO,SP,0.0,17,28
7991,35,2022-11-02,19:00,4-2-3-1,4-1-4-1,C. Juarez Roth,A. Ferreira,Coritiba, Alfredo Jaconi,0,1,RS,PR,0.0,25,11
7992,35,2022-11-02,19:00,4-2-3-1,4-2-3-1,F. Bento da Cunha,M. Nogueira Barbieri,Bragantino,  Ressacada,1,2,SC,SP,0.0,33,5
7995,35,2022-11-02,21:30,4-3-3,4-2-3-1,D. Silvestre Júnior,F. J. Monteiro Almeida,Corinthians, Maracanã,1,2,RJ,SP,0.0,41,8
7994,35,2022-11-02,21:31,4-2-3-1,4-2-3-1,A. Moreira Ferreira,J. Vojvoda,Palmeiras,Allianz Parque,4,0,SP,CE,0.0,38,32
7997,36,2022-11-05,16:30,4-2-2-2,3-1-4-2,F. Diniz Silva,R. Ceni,Fluminense, Maracanã,3,1,RJ,SP,0.0,9,2
7996,36,2022-11-05,16:33,4-2-3-1,4-5-1,O. Ribeiro,F. Bento da Cunha,-,Arena Barueri,1,1,SP,SC,0.0,28,33
7998,36,2022-11-05,19:00,4-2-3-1,4-1-4-1,M. Nogueira Barbieri,V. Carmo Mancini,America-MG,Nabizão,1,4,SP,MG,0.0,5,46
7999,36,2022-11-05,19:00,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,C. Juarez Roth,Goias,Estádio da Serrinha,1,0,GO,RS,0.0,16,25
8000,36,2022-11-05,20:33,4-2-3-1,4-5-1,V. de Oliveira Lopes Pereira,J. Antonello,Corinthians,Neo Química Arena,1,0,SP,CE,0.0,8,27
8001,36,2022-11-05,20:59,4-4-1-1,4-2-3-1,L. Venker de Menezes,L. Scolari,Internacional,Estádio José Pinheiro Borda,2,0,RS,PR,0.0,10,15
8002,36,2022-11-06,16:00,4-2-3-1,4-2-3-1,J. Vojvoda,E. do Nascimento Souza,-,Arena Castelão,1,1,CE,GO,0.0,32,17
8003,36,2022-11-06,16:01,4-1-4-1,4-3-3,A. Ferreira,D. Silvestre Júnior,Coritiba, Couto Pereira,1,0,PR,RJ,0.0,11,41
8004,36,2022-11-06,18:30,3-4-1-2,4-2-3-1,A. Cardoso de Oliveira,A. Moreira Ferreira,-,Arena Pantanal,1,1,MT,SP,0.0,13,38
8005,36,2022-11-07,20:01,4-2-3-1,3-4-2-1,A. Stival,L. Castro,Botafogo-RJ, Mineirão,0,2,MG,RJ,0.0,35,7
8006,37,2022-11-08,21:33,3-4-1-2,4-2-3-1,R. Ceni,L. Venker de Menezes,Internacional, Morumbi,0,1,SP,RS,0.0,2,10
8008,37,2022-11-09,19:00,4-2-2-2,4-4-2,F. Diniz Silva,J. Ribeiro Ventura,Fluminense, Maracanã,3,0,RJ,GO,0.0,9,16
8007,37,2022-11-09,19:02,4-1-4-1,4-1-4-1,A. Ferreira,V. de Oliveira Lopes Pereira,-, Couto Pereira,2,2,PR,SP,0.0,11,8
8009,37,2022-11-09,19:02,4-5-1,4-2-3-1,F. Bento da Cunha,J. Antonello,Avai,  Ressacada,2,0,SC,CE,0.0,33,27
8010,37,2022-11-09,20:29,4-2-3-1,4-2-3-1,J. Vojvoda,M. Nogueira Barbieri,Fortaleza,Arena Castelão,6,0,CE,SP,0.0,32,5
8013,37,2022-11-09,21:28,4-2-3-1,4-2-3-1,E. do Nascimento Souza,L. Scolari,-,Estádio Antônio Accioly,1,1,GO,PR,0.0,17,15
8011,37,2022-11-09,21:29,4-2-3-1,4-3-3,C. Juarez Roth,D. Silvestre Júnior,-, Alfredo Jaconi,2,2,RS,RJ,0.0,25,41
8012,37,2022-11-09,21:30,4-2-3-1,4-1-4-1,A. Moreira Ferreira,V. Carmo Mancini,Palmeiras,Allianz Parque,2,1,SP,MG,0.0,38,46
8015,37,2022-11-10,20:00,4-2-3-1,4-2-3-1,A. Stival,A. Cardoso de Oliveira,Atletico-MG, Mineirão,3,0,MG,MT,0.0,35,13
